"Plot Title: 16882"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757958, SEN S/N: 20757958)","Temp, °F (LGR S/N: 20757958, SEN S/N: 20757958)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757958)","Coupler Detached (LGR S/N: 20757958)","Coupler Attached (LGR S/N: 20757958)","Stopped (LGR S/N: 20757958)","End Of File (LGR S/N: 20757958)"
394,08/01/20,11:19:16 AM,15.5235,82.152,,2.600,,,,
395,08/01/20,11:24:01 AM,,,14.5999,,,,,
396,08/01/20,11:34:16 AM,15.5166,82.330,,2.593,,,,
397,08/01/20,11:39:01 AM,,,14.5943,,,,,
398,08/01/20,11:49:16 AM,15.5092,82.330,,2.581,,,,
399,08/01/20,11:54:01 AM,,,14.5934,,,,,
400,08/01/20,12:04:16 PM,15.5022,82.508,,2.570,,,,
401,08/01/20,12:09:01 PM,,,14.5909,,,,,
402,08/01/20,12:19:16 PM,15.4957,82.864,,2.560,,,,
403,08/01/20,12:24:01 PM,,,14.5891,,,,,
404,08/01/20,12:34:16 PM,15.4887,83.043,,2.550,,,,
405,08/01/20,12:39:01 PM,,,14.5860,,,,,
406,08/01/20,12:49:16 PM,15.4818,83.221,,2.544,,,,
407,08/01/20,12:54:01 PM,,,14.5806,,,,,
408,08/01/20,01:04:16 PM,15.4752,83.579,,2.540,,,,
409,08/01/20,01:09:01 PM,,,14.5761,,,,,
410,08/01/20,01:19:16 PM,15.4683,83.757,,2.531,,,,
411,08/01/20,01:24:01 PM,,,14.5740,,,,,
412,08/01/20,01:34:16 PM,15.4644,84.115,,2.523,,,,
413,08/01/20,01:39:01 PM,,,14.5741,,,,,
414,08/01/20,01:49:16 PM,15.4599,84.295,,2.523,,,,
415,08/01/20,01:54:01 PM,,,14.5677,,,,,
416,08/01/20,02:04:16 PM,15.4523,84.295,,2.504,,,,
417,08/01/20,02:09:01 PM,,,14.5714,,,,,
418,08/01/20,02:19:16 PM,15.4504,84.474,,2.501,,,,
419,08/01/20,02:24:01 PM,,,14.5689,,,,,
420,08/01/20,02:34:16 PM,15.4484,84.654,,2.505,,,,
421,08/01/20,02:39:01 PM,,,14.5650,,,,,
422,08/01/20,02:49:16 PM,15.4433,84.654,,2.499,,,,
423,08/01/20,02:54:01 PM,,,14.5629,,,,,
424,08/01/20,03:04:16 PM,15.4384,84.654,,2.492,,,,
425,08/01/20,03:09:01 PM,,,14.5614,,,,,
426,08/01/20,03:19:16 PM,15.4359,84.654,,2.486,,,,
427,08/01/20,03:24:01 PM,,,14.5621,,,,,
428,08/01/20,03:34:16 PM,15.4335,84.654,,2.484,,,,
429,08/01/20,03:39:01 PM,,,14.5593,,,,,
430,08/01/20,03:49:16 PM,15.4284,84.654,,2.481,,,,
431,08/01/20,03:54:01 PM,,,14.5553,,,,,
432,08/01/20,04:04:16 PM,15.4235,84.654,,2.476,,,,
433,08/01/20,04:09:01 PM,,,14.5529,,,,,
434,08/01/20,04:19:16 PM,15.4184,84.654,,2.469,,,,
435,08/01/20,04:24:01 PM,,,14.5509,,,,,
436,08/01/20,04:34:16 PM,15.4135,84.654,,2.459,,,,
437,08/01/20,04:39:01 PM,,,14.5509,,,,,
438,08/01/20,04:49:16 PM,15.4110,84.654,,2.458,,,,
439,08/01/20,04:54:01 PM,,,14.5482,,,,,
440,08/01/20,05:04:16 PM,15.4110,84.654,,2.462,,,,
441,08/01/20,05:09:01 PM,,,14.5468,,,,,
442,08/01/20,05:19:16 PM,15.4085,84.654,,2.462,,,,
443,08/01/20,05:24:01 PM,,,14.5441,,,,,
444,08/01/20,05:34:16 PM,15.4085,84.654,,2.462,,,,
445,08/01/20,05:39:01 PM,,,14.5450,,,,,
446,08/01/20,05:49:16 PM,15.4061,84.654,,2.458,,,,
447,08/01/20,05:54:01 PM,,,14.5434,,,,,
448,08/01/20,06:04:16 PM,15.4085,84.654,,2.467,,,,
449,08/01/20,06:09:01 PM,,,14.5421,,,,,
450,08/01/20,06:19:16 PM,15.4085,84.654,,2.466,,,,
451,08/01/20,06:24:01 PM,,,14.5432,,,,,
452,08/01/20,06:34:16 PM,15.4085,84.654,,2.460,,,,
453,08/01/20,06:39:01 PM,,,14.5467,,,,,
454,08/01/20,06:49:16 PM,15.4110,84.654,,2.462,,,,
455,08/01/20,06:54:01 PM,,,14.5474,,,,,
456,08/01/20,07:04:16 PM,15.4110,84.654,,2.456,,,,
457,08/01/20,07:09:01 PM,,,14.5509,,,,,
458,08/01/20,07:19:16 PM,15.4104,84.474,,2.454,,,,
459,08/01/20,07:24:01 PM,,,14.5495,,,,,
460,08/01/20,07:34:16 PM,15.4104,84.474,,2.452,,,,
461,08/01/20,07:39:01 PM,,,14.5516,,,,,
462,08/01/20,07:49:16 PM,15.4130,84.474,,2.454,,,,
463,08/01/20,07:54:01 PM,,,14.5531,,,,,
464,08/01/20,08:04:16 PM,15.4149,84.295,,2.454,,,,
465,08/01/20,08:09:01 PM,,,14.5551,,,,,
466,08/01/20,08:19:16 PM,15.4175,84.295,,2.458,,,,
467,08/01/20,08:24:01 PM,,,14.5556,,,,,
468,08/01/20,08:34:16 PM,15.4219,84.115,,2.463,,,,
469,08/01/20,08:39:01 PM,,,14.5589,,,,,
470,08/01/20,08:49:16 PM,15.4219,84.115,,2.454,,,,
471,08/01/20,08:54:01 PM,,,14.5627,,,,,
472,08/01/20,09:04:16 PM,15.4239,83.935,,2.454,,,,
473,08/01/20,09:09:01 PM,,,14.5640,,,,,
474,08/01/20,09:19:16 PM,15.4290,83.935,,2.463,,,,
475,08/01/20,09:24:01 PM,,,14.5654,,,,,
476,08/01/20,09:34:16 PM,15.4309,83.757,,2.463,,,,
477,08/01/20,09:39:01 PM,,,14.5673,,,,,
478,08/01/20,09:49:16 PM,15.4359,83.757,,2.468,,,,
479,08/01/20,09:54:01 PM,,,14.5705,,,,,
480,08/01/20,10:04:16 PM,15.4378,83.579,,2.470,,,,
481,08/01/20,10:09:01 PM,,,14.5705,,,,,
482,08/01/20,10:19:16 PM,15.4404,83.579,,2.468,,,,
483,08/01/20,10:24:01 PM,,,14.5759,,,,,
484,08/01/20,10:34:16 PM,15.4423,83.399,,2.468,,,,
485,08/01/20,10:39:01 PM,,,14.5759,,,,,
486,08/01/20,10:49:16 PM,15.4423,83.399,,2.465,,,,
487,08/01/20,10:54:01 PM,,,14.5782,,,,,
488,08/01/20,11:04:16 PM,15.4419,83.221,,2.459,,,,
489,08/01/20,11:09:01 PM,,,14.5801,,,,,
490,08/01/20,11:19:16 PM,15.4419,83.221,,2.458,,,,
491,08/01/20,11:24:01 PM,,,14.5801,,,,,
492,08/01/20,11:34:16 PM,15.4413,83.043,,2.452,,,,
493,08/01/20,11:39:01 PM,,,14.5825,,,,,
494,08/01/20,11:49:16 PM,15.4413,83.043,,2.455,,,,
495,08/01/20,11:54:01 PM,,,14.5796,,,,,
496,08/02/20,12:04:16 AM,15.4388,83.043,,2.449,,,,
497,08/02/20,12:09:01 AM,,,14.5815,,,,,
498,08/02/20,12:19:16 AM,15.4409,82.864,,2.449,,,,
499,08/02/20,12:24:01 AM,,,14.5834,,,,,
500,08/02/20,12:34:16 AM,15.4409,82.864,,2.452,,,,
501,08/02/20,12:39:01 AM,,,14.5804,,,,,
502,08/02/20,12:49:16 AM,15.4383,82.864,,2.450,,,,
503,08/02/20,12:54:01 AM,,,14.5793,,,,,
504,08/02/20,01:04:16 AM,15.4358,82.864,,2.446,,,,
505,08/02/20,01:09:01 AM,,,14.5789,,,,,
506,08/02/20,01:19:16 AM,15.4354,82.686,,2.447,,,,
507,08/02/20,01:24:01 AM,,,14.5777,,,,,
508,08/02/20,01:34:16 AM,15.4329,82.686,,2.443,,,,
509,08/02/20,01:39:01 AM,,,14.5773,,,,,
510,08/02/20,01:49:16 AM,15.4354,82.686,,2.453,,,,
511,08/02/20,01:54:01 AM,,,14.5744,,,,,
512,08/02/20,02:04:16 AM,15.4329,82.686,,2.448,,,,
513,08/02/20,02:09:01 AM,,,14.5757,,,,,
514,08/02/20,02:19:16 AM,15.4329,82.686,,2.448,,,,
515,08/02/20,02:24:01 AM,,,14.5751,,,,,
516,08/02/20,02:34:16 AM,15.4303,82.686,,2.444,,,,
517,08/02/20,02:39:01 AM,,,14.5740,,,,,
518,08/02/20,02:49:16 AM,15.4329,82.686,,2.452,,,,
519,08/02/20,02:54:01 AM,,,14.5735,,,,,
520,08/02/20,03:04:16 AM,15.4329,82.686,,2.449,,,,
521,08/02/20,03:09:01 AM,,,14.5753,,,,,
522,08/02/20,03:19:16 AM,15.4303,82.686,,2.443,,,,
523,08/02/20,03:24:01 AM,,,14.5748,,,,,
524,08/02/20,03:34:16 AM,15.4303,82.686,,2.445,,,,
525,08/02/20,03:39:01 AM,,,14.5737,,,,,
526,08/02/20,03:49:16 AM,15.4303,82.686,,2.439,,,,
527,08/02/20,03:54:01 AM,,,14.5779,,,,,
528,08/02/20,04:04:16 AM,15.4354,82.686,,2.445,,,,
529,08/02/20,04:09:01 AM,,,14.5792,,,,,
530,08/02/20,04:19:16 AM,15.4298,82.508,,2.436,,,,
531,08/02/20,04:24:01 AM,,,14.5763,,,,,
532,08/02/20,04:34:16 AM,15.4348,82.508,,2.447,,,,
533,08/02/20,04:39:01 AM,,,14.5780,,,,,
534,08/02/20,04:49:16 AM,15.4323,82.508,,2.440,,,,
535,08/02/20,04:54:01 AM,,,14.5780,,,,,
536,08/02/20,05:04:16 AM,15.4323,82.508,,2.441,,,,
537,08/02/20,05:09:01 AM,,,14.5775,,,,,
538,08/02/20,05:19:16 AM,15.4348,82.508,,2.440,,,,
539,08/02/20,05:24:01 AM,,,14.5822,,,,,
540,08/02/20,05:34:16 AM,15.4368,82.330,,2.438,,,,
541,08/02/20,05:39:01 AM,,,14.5841,,,,,
542,08/02/20,05:49:16 AM,15.4343,82.330,,2.432,,,,
543,08/02/20,05:54:01 AM,,,14.5835,,,,,
544,08/02/20,06:04:16 AM,15.4343,82.330,,2.429,,,,
545,08/02/20,06:09:01 AM,,,14.5853,,,,,
546,08/02/20,06:19:16 AM,15.4362,82.152,,2.429,,,,
547,08/02/20,06:24:01 AM,,,14.5878,,,,,
548,08/02/20,06:34:16 AM,15.4388,82.152,,2.433,,,,
549,08/02/20,06:39:01 AM,,,14.5878,,,,,
550,08/02/20,06:49:16 AM,15.4362,82.152,,2.425,,,,
551,08/02/20,06:54:01 AM,,,14.5889,,,,,
552,08/02/20,07:04:16 AM,15.4413,82.152,,2.430,,,,
553,08/02/20,07:09:01 AM,,,14.5924,,,,,
554,08/02/20,07:19:16 AM,15.4407,81.975,,2.419,,,,
555,08/02/20,07:24:01 AM,,,14.5970,,,,,
556,08/02/20,07:34:16 AM,15.4407,81.975,,2.415,,,,
557,08/02/20,07:39:01 AM,,,14.5973,,,,,
558,08/02/20,07:49:16 AM,15.4383,81.975,,2.410,,,,
559,08/02/20,07:54:01 AM,,,14.5972,,,,,
560,08/02/20,08:04:16 AM,15.4383,81.975,,2.409,,,,
561,08/02/20,08:09:01 AM,,,14.5975,,,,,
562,08/02/20,08:19:16 AM,15.4333,81.975,,2.398,,,,
563,08/02/20,08:24:01 AM,,,14.5972,,,,,
564,08/02/20,08:34:16 AM,15.4333,81.975,,2.398,,,,
565,08/02/20,08:39:01 AM,,,14.5973,,,,,
566,08/02/20,08:49:16 AM,15.4333,81.975,,2.395,,,,
567,08/02/20,08:54:01 AM,,,14.5994,,,,,
568,08/02/20,09:04:16 AM,15.4307,81.975,,2.387,,,,
569,08/02/20,09:09:01 AM,,,14.5995,,,,,
570,08/02/20,09:19:16 AM,15.4288,82.152,,2.386,,,,
571,08/02/20,09:24:01 AM,,,14.5976,,,,,
572,08/02/20,09:34:16 AM,15.4237,82.152,,2.374,,,,
573,08/02/20,09:39:01 AM,,,14.5982,,,,,
574,08/02/20,09:49:16 AM,15.4264,82.152,,2.380,,,,
575,08/02/20,09:54:01 AM,,,14.5980,,,,,
576,08/02/20,10:04:16 AM,15.4243,82.330,,2.372,,,,
577,08/02/20,10:09:01 AM,,,14.6004,,,,,
578,08/02/20,10:19:16 AM,15.4219,82.330,,2.372,,,,
579,08/02/20,10:24:01 AM,,,14.5954,,,,,
580,08/02/20,10:34:16 AM,15.4198,82.508,,2.365,,,,
581,08/02/20,10:39:01 AM,,,14.5996,,,,,
582,08/02/20,10:49:16 AM,15.4198,82.508,,2.367,,,,
583,08/02/20,10:54:01 AM,,,14.5962,,,,,
584,08/02/20,11:04:16 AM,15.4178,82.686,,2.366,,,,
585,08/02/20,11:09:01 AM,,,14.5954,,,,,
586,08/02/20,11:19:16 AM,15.4129,82.686,,2.361,,,,
587,08/02/20,11:24:01 AM,,,14.5920,,,,,
588,08/02/20,11:34:16 AM,15.4084,82.864,,2.358,,,,
589,08/02/20,11:39:01 AM,,,14.5885,,,,,
590,08/02/20,11:49:16 AM,15.4039,83.043,,2.355,,,,
591,08/02/20,11:54:01 AM,,,14.5857,,,,,
592,08/02/20,12:04:16 PM,15.3994,83.221,,2.359,,,,
593,08/02/20,12:09:01 PM,,,14.5780,,,,,
594,08/02/20,12:19:16 PM,15.3955,83.579,,2.356,,,,
595,08/02/20,12:24:01 PM,,,14.5773,,,,,
596,08/02/20,12:34:16 PM,15.3934,83.757,,2.354,,,,
597,08/02/20,12:39:01 PM,,,14.5760,,,,,
598,08/02/20,12:49:16 PM,15.3915,83.935,,2.351,,,,
599,08/02/20,12:54:01 PM,,,14.5760,,,,,
600,08/02/20,01:04:16 PM,15.3900,84.295,,2.354,,,,
601,08/02/20,01:09:01 PM,,,14.5717,,,,,
602,08/02/20,01:19:16 PM,15.3881,84.474,,2.357,,,,
603,08/02/20,01:24:01 PM,,,14.5692,,,,,
604,08/02/20,01:34:16 PM,15.3836,84.654,,2.345,,,,
605,08/02/20,01:39:01 PM,,,14.5712,,,,,
606,08/02/20,01:49:16 PM,15.3915,84.834,,2.350,,,,
607,08/02/20,01:54:01 PM,,,14.5785,,,,,
608,08/02/20,02:04:16 PM,15.4090,84.834,,2.362,,,,
609,08/02/20,02:09:01 PM,,,14.5933,,,,,
610,08/02/20,02:19:16 PM,15.4040,84.834,,2.346,,,,
611,08/02/20,02:24:01 PM,,,14.5891,,,,,
612,08/02/20,02:34:16 PM,15.3875,84.295,,2.351,,,,
613,08/02/20,02:39:01 PM,,,14.5637,,,,,
614,08/02/20,02:49:16 PM,15.3791,83.935,,2.351,,,,
615,08/02/20,02:54:01 PM,,,14.5634,,,,,
616,08/02/20,03:04:16 PM,15.3785,83.757,,2.345,,,,
617,08/02/20,03:09:01 PM,,,14.5666,,,,,
618,08/02/20,03:19:16 PM,15.3836,83.757,,2.353,,,,
619,08/02/20,03:24:01 PM,,,14.5670,,,,,
620,08/02/20,03:34:16 PM,15.3810,83.757,,2.358,,,,
621,08/02/20,03:39:01 PM,,,14.5599,,,,,
622,08/02/20,03:49:16 PM,15.3760,83.757,,2.352,,,,
623,08/02/20,03:54:01 PM,,,14.5598,,,,,
624,08/02/20,04:04:16 PM,15.3736,83.757,,2.351,,,,
625,08/02/20,04:09:01 PM,,,14.5569,,,,,
626,08/02/20,04:19:16 PM,15.3691,83.935,,2.345,,,,
627,08/02/20,04:24:01 PM,,,14.5557,,,,,
628,08/02/20,04:34:16 PM,15.3715,83.935,,2.351,,,,
629,08/02/20,04:39:01 PM,,,14.5558,,,,,
630,08/02/20,04:49:16 PM,15.3740,83.935,,2.356,,,,
631,08/02/20,04:54:01 PM,,,14.5564,,,,,
632,08/02/20,05:04:16 PM,15.3791,83.935,,2.360,,,,
633,08/02/20,05:09:01 PM,,,14.5608,,,,,
634,08/02/20,05:19:16 PM,15.3840,83.935,,2.369,,,,
635,08/02/20,05:24:01 PM,,,14.5603,,,,,
636,08/02/20,05:34:16 PM,15.3865,83.935,,2.374,,,,
637,08/02/20,05:39:01 PM,,,14.5614,,,,,
638,08/02/20,05:49:16 PM,15.3910,83.757,,2.383,,,,
639,08/02/20,05:54:01 PM,,,14.5618,,,,,
640,08/02/20,06:04:16 PM,15.3934,83.757,,2.380,,,,
641,08/02/20,06:09:01 PM,,,14.5670,,,,,
642,08/02/20,06:19:16 PM,15.3960,83.757,,2.390,,,,
643,08/02/20,06:24:01 PM,,,14.5618,,,,,
644,08/02/20,06:34:16 PM,15.3979,83.579,,2.397,,,,
645,08/02/20,06:39:01 PM,,,14.5628,,,,,
646,08/02/20,06:49:16 PM,15.3979,83.579,,2.398,,,,
647,08/02/20,06:54:01 PM,,,14.5614,,,,,
648,08/02/20,07:04:16 PM,15.4004,83.579,,2.404,,,,
649,08/02/20,07:09:01 PM,,,14.5618,,,,,
650,08/02/20,07:19:16 PM,15.3979,83.579,,2.402,,,,
651,08/02/20,07:24:01 PM,,,14.5598,,,,,
652,08/02/20,07:34:16 PM,15.3979,83.579,,2.403,,,,
653,08/02/20,07:39:01 PM,,,14.5596,,,,,
654,08/02/20,07:49:16 PM,15.4030,83.579,,2.412,,,,
655,08/02/20,07:54:01 PM,,,14.5618,,,,,
656,08/02/20,08:04:16 PM,15.4049,83.399,,2.414,,,,
657,08/02/20,08:09:01 PM,,,14.5621,,,,,
658,08/02/20,08:19:16 PM,15.4094,83.221,,2.420,,,,
659,08/02/20,08:24:01 PM,,,14.5648,,,,,
660,08/02/20,08:34:16 PM,15.4119,83.221,,2.419,,,,
661,08/02/20,08:39:01 PM,,,14.5679,,,,,
662,08/02/20,08:49:16 PM,15.4188,83.043,,2.427,,,,
663,08/02/20,08:54:01 PM,,,14.5711,,,,,
664,08/02/20,09:04:16 PM,15.4208,82.864,,2.424,,,,
665,08/02/20,09:09:01 PM,,,14.5748,,,,,
666,08/02/20,09:19:16 PM,15.4208,82.864,,2.422,,,,
667,08/02/20,09:24:01 PM,,,14.5743,,,,,
668,08/02/20,09:34:16 PM,15.4204,82.686,,2.420,,,,
669,08/02/20,09:39:01 PM,,,14.5750,,,,,
670,08/02/20,09:49:16 PM,15.4248,82.508,,2.432,,,,
671,08/02/20,09:54:01 PM,,,14.5738,,,,,
672,08/02/20,10:04:16 PM,15.4248,82.508,,2.434,,,,
673,08/02/20,10:09:01 PM,,,14.5727,,,,,
674,08/02/20,10:19:16 PM,15.4243,82.330,,2.431,,,,
675,08/02/20,10:24:01 PM,,,14.5746,,,,,
676,08/02/20,10:34:16 PM,15.4243,82.330,,2.430,,,,
677,08/02/20,10:39:01 PM,,,14.5746,,,,,
678,08/02/20,10:49:16 PM,15.4264,82.152,,2.431,,,,
679,08/02/20,10:54:01 PM,,,14.5764,,,,,
680,08/02/20,11:04:16 PM,15.4282,81.975,,2.425,,,,
681,08/02/20,11:09:01 PM,,,14.5824,,,,,
682,08/02/20,11:19:16 PM,15.4278,81.797,,2.421,,,,
683,08/02/20,11:24:01 PM,,,14.5818,,,,,
684,08/02/20,11:34:16 PM,15.4327,81.797,,2.427,,,,
685,08/02/20,11:39:01 PM,,,14.5854,,,,,
686,08/02/20,11:49:16 PM,15.4323,81.621,,2.427,,,,
687,08/02/20,11:54:01 PM,,,14.5831,,,,,
688,08/03/20,12:04:16 AM,15.4317,81.442,,2.424,,,,
689,08/03/20,12:09:01 AM,,,14.5848,,,,,
690,08/03/20,12:19:16 AM,15.4317,81.442,,2.424,,,,
691,08/03/20,12:24:01 AM,,,14.5843,,,,,
692,08/03/20,12:34:16 AM,15.4338,81.266,,2.429,,,,
693,08/03/20,12:39:01 AM,,,14.5843,,,,,
694,08/03/20,12:49:16 AM,15.4362,81.266,,2.436,,,,
695,08/03/20,12:54:01 AM,,,14.5837,,,,,
696,08/03/20,01:04:16 AM,15.4332,81.090,,2.433,,,,
697,08/03/20,01:09:01 AM,,,14.5814,,,,,
698,08/03/20,01:19:16 AM,15.4332,81.090,,2.435,,,,
699,08/03/20,01:24:01 AM,,,14.5808,,,,,
700,08/03/20,01:34:16 AM,15.4301,80.911,,2.430,,,,
701,08/03/20,01:39:01 AM,,,14.5802,,,,,
702,08/03/20,01:49:16 AM,15.4277,80.911,,2.424,,,,
703,08/03/20,01:54:01 AM,,,14.5802,,,,,
704,08/03/20,02:04:16 AM,15.4277,80.911,,2.425,,,,
705,08/03/20,02:09:01 AM,,,14.5796,,,,,
706,08/03/20,02:19:16 AM,15.4246,80.735,,2.424,,,,
707,08/03/20,02:24:01 AM,,,14.5766,,,,,
708,08/03/20,02:34:16 AM,15.4222,80.735,,2.417,,,,
709,08/03/20,02:39:01 AM,,,14.5783,,,,,
710,08/03/20,02:49:16 AM,15.4272,80.735,,2.428,,,,
711,08/03/20,02:54:01 AM,,,14.5783,,,,,
712,08/03/20,03:04:16 AM,15.4242,80.559,,2.424,,,,
713,08/03/20,03:09:01 AM,,,14.5760,,,,,
714,08/03/20,03:19:16 AM,15.4266,80.559,,2.428,,,,
715,08/03/20,03:24:01 AM,,,14.5783,,,,,
716,08/03/20,03:34:16 AM,15.4242,80.559,,2.421,,,,
717,08/03/20,03:39:01 AM,,,14.5783,,,,,
718,08/03/20,03:49:16 AM,15.4291,80.559,,2.429,,,,
719,08/03/20,03:54:01 AM,,,14.5802,,,,,
720,08/03/20,04:04:16 AM,15.4261,80.382,,2.422,,,,
721,08/03/20,04:09:01 AM,,,14.5796,,,,,
722,08/03/20,04:19:16 AM,15.4261,80.382,,2.427,,,,
723,08/03/20,04:24:01 AM,,,14.5766,,,,,
724,08/03/20,04:34:16 AM,15.4311,80.382,,2.437,,,,
725,08/03/20,04:39:01 AM,,,14.5790,,,,,
726,08/03/20,04:49:16 AM,15.4311,80.382,,2.432,,,,
727,08/03/20,04:54:01 AM,,,14.5808,,,,,
728,08/03/20,05:04:16 AM,15.4311,80.382,,2.427,,,,
729,08/03/20,05:09:01 AM,,,14.5831,,,,,
730,08/03/20,05:19:16 AM,15.4336,80.382,,2.428,,,,
731,08/03/20,05:24:01 AM,,,14.5850,,,,,
732,08/03/20,05:34:16 AM,15.4361,80.382,,2.428,,,,
733,08/03/20,05:39:01 AM,,,14.5879,,,,,
734,08/03/20,05:49:16 AM,15.4410,80.382,,2.434,,,,
735,08/03/20,05:54:01 AM,,,14.5904,,,,,
736,08/03/20,06:04:16 AM,15.4406,80.206,,2.427,,,,
737,08/03/20,06:09:01 AM,,,14.5927,,,,,
738,08/03/20,06:19:16 AM,15.4381,80.206,,2.422,,,,
739,08/03/20,06:24:01 AM,,,14.5909,,,,,
740,08/03/20,06:34:16 AM,15.4381,80.206,,2.427,,,,
741,08/03/20,06:39:01 AM,,,14.5891,,,,,
742,08/03/20,06:49:16 AM,15.4406,80.206,,2.421,,,,
743,08/03/20,06:54:01 AM,,,14.5975,,,,,
744,08/03/20,07:04:16 AM,15.4400,80.029,,2.410,,,,
745,08/03/20,07:09:01 AM,,,14.5992,,,,,
746,08/03/20,07:19:16 AM,15.4400,80.029,,2.405,,,,
747,08/03/20,07:24:01 AM,,,14.6015,,,,,
748,08/03/20,07:34:16 AM,15.4400,80.029,,2.399,,,,
749,08/03/20,07:39:01 AM,,,14.6044,,,,,
750,08/03/20,07:49:16 AM,15.4425,80.029,,2.398,,,,
751,08/03/20,07:54:01 AM,,,14.6073,,,,,
752,08/03/20,08:04:16 AM,15.4425,80.029,,2.395,,,,
753,08/03/20,08:09:01 AM,,,14.6082,,,,,
754,08/03/20,08:19:16 AM,15.4430,80.206,,2.394,,,,
755,08/03/20,08:24:01 AM,,,14.6091,,,,,
756,08/03/20,08:34:16 AM,15.4381,80.206,,2.381,,,,
757,08/03/20,08:39:01 AM,,,14.6099,,,,,
758,08/03/20,08:49:16 AM,15.4406,80.206,,2.385,,,,
759,08/03/20,08:54:01 AM,,,14.6102,,,,,
760,08/03/20,09:04:16 AM,15.4381,80.206,,2.374,,,,
761,08/03/20,09:09:01 AM,,,14.6133,,,,,
762,08/03/20,09:19:16 AM,15.4385,80.382,,2.369,,,,
763,08/03/20,09:24:01 AM,,,14.6157,,,,,
764,08/03/20,09:34:16 AM,15.4361,80.382,,2.356,,,,
765,08/03/20,09:39:01 AM,,,14.6192,,,,,
766,08/03/20,09:49:16 AM,15.4336,80.382,,2.351,,,,
767,08/03/20,09:54:01 AM,,,14.6173,,,,,
768,08/03/20,10:04:16 AM,15.4316,80.559,,2.352,,,,
769,08/03/20,10:09:01 AM,,,14.6144,,,,,
770,08/03/20,10:19:16 AM,15.4291,80.559,,2.349,,,,
771,08/03/20,10:24:01 AM,,,14.6143,,,,,
772,08/03/20,10:34:16 AM,15.4297,80.735,,2.354,,,,
773,08/03/20,10:39:01 AM,,,14.6118,,,,,
774,08/03/20,10:49:16 AM,15.4277,80.911,,2.352,,,,
775,08/03/20,10:54:01 AM,,,14.6117,,,,,
776,08/03/20,11:04:16 AM,15.4256,81.090,,2.347,,,,
777,08/03/20,11:09:01 AM,,,14.6118,,,,,
778,08/03/20,11:19:16 AM,15.4262,81.266,,2.352,,,,
779,08/03/20,11:24:01 AM,,,14.6097,,,,,
780,08/03/20,11:34:16 AM,15.4268,81.442,,2.359,,,,
781,08/03/20,11:39:01 AM,,,14.6069,,,,,
782,08/03/20,11:49:16 AM,15.4223,81.621,,2.356,,,,
783,08/03/20,11:54:01 AM,,,14.6037,,,,,
784,08/03/20,12:04:16 PM,15.4182,81.975,,2.350,,,,
785,08/03/20,12:09:01 PM,,,14.6028,,,,,
786,08/03/20,12:19:16 PM,15.4164,82.152,,2.351,,,,
787,08/03/20,12:24:01 PM,,,14.5996,,,,,
788,08/03/20,12:34:16 PM,15.4094,82.330,,2.343,,,,
789,08/03/20,12:39:01 PM,,,14.5963,,,,,
790,08/03/20,12:49:16 PM,15.4079,82.686,,2.344,,,,
791,08/03/20,12:54:01 PM,,,14.5950,,,,,
792,08/03/20,01:04:16 PM,15.4065,83.043,,2.348,,,,
793,08/03/20,01:09:01 PM,,,14.5909,,,,,
794,08/03/20,01:19:16 PM,15.4069,83.221,,2.354,,,,
795,08/03/20,01:24:01 PM,,,14.5896,,,,,
796,08/03/20,01:34:16 PM,15.4030,83.579,,2.352,,,,
797,08/03/20,01:39:01 PM,,,14.5860,,,,,
798,08/03/20,01:49:16 PM,15.3985,83.757,,2.351,,,,
799,08/03/20,01:54:01 PM,,,14.5815,,,,,
800,08/03/20,02:04:16 PM,15.3915,83.935,,2.341,,,,
801,08/03/20,02:09:01 PM,,,14.5795,,,,,
802,08/03/20,02:19:16 PM,15.3920,84.115,,2.351,,,,
803,08/03/20,02:24:01 PM,,,14.5747,,,,,
804,08/03/20,02:34:16 PM,15.3871,84.115,,2.347,,,,
805,08/03/20,02:39:01 PM,,,14.5727,,,,,
806,08/03/20,02:49:16 PM,15.3826,84.295,,2.341,,,,
807,08/03/20,02:54:01 PM,,,14.5709,,,,,
808,08/03/20,03:04:16 PM,15.3775,84.295,,2.332,,,,
809,08/03/20,03:09:01 PM,,,14.5699,,,,,
810,08/03/20,03:19:16 PM,15.3781,84.474,,2.341,,,,
811,08/03/20,03:24:01 PM,,,14.5654,,,,,
812,08/03/20,03:34:16 PM,15.3756,84.474,,2.342,,,,
813,08/03/20,03:39:01 PM,,,14.5629,,,,,
814,08/03/20,03:49:16 PM,15.3756,84.474,,2.344,,,,
815,08/03/20,03:54:01 PM,,,14.5629,,,,,
816,08/03/20,04:04:16 PM,15.3756,84.474,,2.345,,,,
817,08/03/20,04:09:01 PM,,,14.5627,,,,,
818,08/03/20,04:19:16 PM,15.3830,84.474,,2.363,,,,
819,08/03/20,04:24:01 PM,,,14.5619,,,,,
820,08/03/20,04:34:16 PM,15.3881,84.474,,2.375,,,,
821,08/03/20,04:39:01 PM,,,14.5624,,,,,
822,08/03/20,04:49:16 PM,15.3926,84.295,,2.383,,,,
823,08/03/20,04:54:01 PM,,,14.5632,,,,,
